bbrefID,mlbamID,name,team,pos,headshot_url
pukaj01,640462,A.J. Puk,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/640462/headshot/67/current"
delcaad01,680728,Adrian Del Castillo,Arizona Diamondbacks,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680728/headshot/67/current"
thomaal01,677950,Alek Thomas,Arizona Diamondbacks,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/677950/headshot/67/current"
hoffman01,694851,Andrew Hoffmann,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694851/headshot/67/current"
saalfan01,685314,Andrew Saalfrank,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/685314/headshot/67/current"
walstbl01,686796,Blake Walston,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686796/headshot/67/current"
alexabl01,677942,Blaze Alexander,Arizona Diamondbacks,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/677942/headshot/67/current"
pfaadbr01,694297,Brandon Pfaadt,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694297/headshot/67/current"
garcibr02,805299,Brandyn Garcia,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/805299/headshot/67/current"
burneco01,669203,Corbin Burnes,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669203/headshot/67/current"
carroco02,682998,Corbin Carroll,Arizona Diamondbacks,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/682998/headshot/67/current"
menacr01,691441,Cristian Mena,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691441/headshot/67/current"
jamesdr01,686753,Drey Jameson,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686753/headshot/67/current"
,691009,Dylan Ray,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691009/headshot/67/current"
rodried05,593958,Eduardo Rodriguez,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/593958/headshot/67/current"
morenga01,672515,Gabriel Moreno,Arizona Diamondbacks,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672515/headshot/67/current"
perdoge01,672695,Geraldo Perdomo,Arizona Diamondbacks,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672695/headshot/67/current"
varlagu01,681402,Gus Varland,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681402/headshot/67/current"
mccarja02,664983,Jake McCarthy,Arizona Diamondbacks,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/664983/headshot/67/current"
mccanja02,543510,James McCann,Arizona Diamondbacks,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/543510/headshot/67/current"
lawlajo01,691783,Jordan Lawlar,Arizona Diamondbacks,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691783/headshot/67/current"
barrojo01,678489,Jorge Barrosa,Arizona Diamondbacks,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678489/headshot/67/current"
,699912,Jose Fernandez,Arizona Diamondbacks,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/699912/headshot/67/current"
burgoju01,686228,Juan Burgos,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686228/headshot/67/current"
morilju02,666661,Juan Morillo,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666661/headshot/67/current"
martiju01,679885,Justin Martinez,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/679885/headshot/67/current"
marteke01,606466,Ketel Marte,Arizona Diamondbacks,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/606466/headshot/67/current"
ginkeke01,656464,Kevin Ginkel,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656464/headshot/67/current"
,684442,Kohl Drake,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/684442/headshot/67/current"
backhky01,679775,Kyle Backhus,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/679775/headshot/67/current"
gurrilo01,666971,Lourdes Gurriel Jr.,Arizona Diamondbacks,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666971/headshot/67/current"
sorokmi01,647336,Michael Soroka,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/647336/headshot/67/current"
,683352,Mitch Bratt,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/683352/headshot/67/current"
smithpa04,656976,Pavin Smith,Arizona Diamondbacks,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656976/headshot/67/current"
abnerph01,691769,Philip Abner,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691769/headshot/67/current"
thompry02,657044,Ryan Thompson,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/657044/headshot/67/current"
nelsory01,669194,Ryne Nelson,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669194/headshot/67/current"
tawati01,694374,Tim Tawa,Arizona Diamondbacks,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694374/headshot/67/current"
locklty01,682988,Tyler Locklear,Arizona Diamondbacks,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/682988/headshot/67/current"
diazyi01,700270,Yilber Díaz,Arizona Diamondbacks,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/700270/headshot/67/current"
wynnsau01,642851,Austin Wynns,Athletics,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/642851/headshot/67/current"
,804556,Braden Nett,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/804556/headshot/67/current"
bassobr01,669620,Brady Basso,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669620/headshot/67/current"
rookebr01,667670,Brent Rooker,Athletics,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/667670/headshot/67/current"
harribr02,695391,Brett Harris,Athletics,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/695391/headshot/67/current"
corteca01,666126,Carlos Cortes,Athletics,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666126/headshot/67/current"
,800018,Chen Zhong-Ao Zhuang,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/800018/headshot/67/current"
thomaco03,687515,Colby Thomas,Athletics,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687515/headshot/67/current"
hernada04,687231,Darell Hernaiz,Athletics,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687231/headshot/67/current"
clarkde02,672016,Denzel Clarke,Athletics,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672016/headshot/67/current"
nunezed03,674384,Eduarniel Núñez,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/674384/headshot/67/current"
alvarel01,665660,Elvis Alvarado,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/665660/headshot/67/current"
holmagr01,680880,Grant Holman,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680880/headshot/67/current"
hoglugu01,680684,Gunnar Hoglund,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680684/headshot/67/current"
,692013,Henry Baez,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/692013/headshot/67/current"
harriho03,663687,Hogan Harris,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663687/headshot/67/current"
ginnjt01,669372,J.T. Ginn,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669372/headshot/67/current"
perkija01,678022,Jack Perkins,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678022/headshot/67/current"
lopezja04,682052,Jacob Lopez,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/682052/headshot/67/current"
wilsoja05,805779,Jacob Wilson,Athletics,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/805779/headshot/67/current"
sprinje01,605488,Jeffrey Springs,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/605488/headshot/67/current"
estesjo01,683155,Joey Estes,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/683155/headshot/67/current"
,678577,Junior Perez,Athletics,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678577/headshot/67/current"
sternju01,686993,Justin Sterner,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686993/headshot/67/current"
waldike01,686610,Ken Waldichuk,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686610/headshot/67/current"
butlela01,671732,Lawrence Butler,Athletics,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/671732/headshot/67/current"
medinlu02,665622,Luis Medina,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/665622/headshot/67/current"
morallu01,806960,Luis Morales,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/806960/headshot/67/current"
severlu01,622663,Luis Severino,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/622663/headshot/67/current"
barnema02,686930,Mason Barnett,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686930/headshot/67/current"
muncyma02,691777,Max Muncy,Athletics,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691777/headshot/67/current"
schuema01,680474,Max Schuemann,Athletics,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680474/headshot/67/current"
kellymi03,547184,Michael Kelly,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/547184/headshot/67/current"
spencmi01,687765,Mitch Spence,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687765/headshot/67/current"
kurtzni01,701762,Nick Kurtz,Athletics,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/701762/headshot/67/current"
langesh01,669127,Shea Langeliers,Athletics,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669127/headshot/67/current"
ferguty01,621053,Tyler Ferguson,Athletics,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/621053/headshot/67/current"
soderty01,691016,Tyler Soderstrom,Athletics,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691016/headshot/67/current"
gelofza01,680869,Zack Gelof,Athletics,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680869/headshot/67/current"
smithaj01,700363,AJ Smith-Shawver,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/700363/headshot/67/current"
bummeaa01,607481,Aaron Bummer,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/607481/headshot/67/current"
molinan01,683627,Anthony Molina,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/683627/headshot/67/current"
rileyau01,663586,Austin Riley,Atlanta Braves,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663586/headshot/67/current"
wiselbr01,689172,Brett Wisely,Atlanta Braves,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/689172/headshot/67/current"
elderbr01,693821,Bryce Elder,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/693821/headshot/67/current"
salech01,519242,Chris Sale,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/519242/headshot/67/current"
youngda02,664849,Danny Young,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/664849/headshot/67/current"
hernada03,678226,Daysbel Hernández,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678226/headshot/67/current"
fuentdi01,800311,Didier Fuentes,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/800311/headshot/67/current"
baldwdr01,686948,Drake Baldwin,Atlanta Braves,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686948/headshot/67/current"
dodddy01,689266,Dylan Dodd,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/689266/headshot/67/current"
leedy01,669276,Dylan Lee,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669276/headshot/67/current"
whiteel04,642201,Eli White,Atlanta Braves,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/642201/headshot/67/current"
holmegr01,656550,Grant Holmes,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656550/headshot/67/current"
kimha01,673490,Ha-Seong Kim,Atlanta Braves,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/673490/headshot/67/current"
harriha01,802686,Hayden Harris,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/802686/headshot/67/current"
strathu01,676702,Hunter Stratton,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676702/headshot/67/current"
waldrhu01,694462,Hurston Waldrep,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694462/headshot/67/current"
,702910,Jhancarlos Lara,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/702910/headshot/67/current"
jimenjo02,641729,Joe Jiménez,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/641729/headshot/67/current"
payamjo01,606303,Joel Payamps,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/606303/headshot/67/current"
wentzjo01,666214,Joey Wentz,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666214/headshot/67/current"
suarejo01,660761,José Suarez,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/660761/headshot/67/current"
profaju01,595777,Jurickson Profar,Atlanta Braves,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/595777/headshot/67/current"
olsonma02,621566,Matt Olson,Atlanta Braves,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/621566/headshot/67/current"
dubonma01,643289,Mauricio Dubón,Atlanta Braves,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/643289/headshot/67/current"
harrimi04,671739,Michael Harris II,Atlanta Braves,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/671739/headshot/67/current"
yastrmi01,573262,Mike Yastrzemski,Atlanta Braves,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/573262/headshot/67/current"
alvarna01,805373,Nacho Alvarez Jr.,Atlanta Braves,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/805373/headshot/67/current"
bidoos01,674370,Osvaldo Bido,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/674370/headshot/67/current"
albieoz01,645277,Ozzie Albies,Atlanta Braves,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/645277/headshot/67/current"
iglesra01,628452,Raisel Iglesias,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/628452/headshot/67/current"
lopezre01,625643,Reynaldo López,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/625643/headshot/67/current"
suarero01,663158,Robert Suarez,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663158/headshot/67/current"
munozro02,691548,Rolddy Muñoz,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691548/headshot/67/current"
acunaro01,660670,Ronald Acuña Jr.,Atlanta Braves,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/660670/headshot/67/current"
murphse01,669221,Sean Murphy,Atlanta Braves,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669221/headshot/67/current"
schwesp01,680885,Spencer Schwellenbach,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680885/headshot/67/current"
stridsp01,675911,Spencer Strider,Atlanta Braves,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/675911/headshot/67/current"
brujavi01,660644,Vidal Bruján,Atlanta Braves,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/660644/headshot/67/current"
rutscad01,668939,Adley Rutschman,Baltimore Orioles,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668939/headshot/67/current"
kittran01,552640,Andrew Kittredge,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/552640/headshot/67/current"
,689296,Anthony Nunez,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/689296/headshot/67/current"
youngbr01,687064,Brandon Young,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687064/headshot/67/current"
povicca01,700249,Cade Povich,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/700249/headshot/67/current"
,671382,Cameron Foster,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/671382/headshot/67/current"
mcderch01,694646,Chayce McDermott,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694646/headshot/67/current"
mayoco01,691723,Coby Mayo,Baltimore Orioles,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691723/headshot/67/current"
selbyco01,681882,Colin Selby,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681882/headshot/67/current"
cowseco01,681297,Colton Cowser,Baltimore Orioles,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681297/headshot/67/current"
kremede01,665152,Dean Kremer,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/665152/headshot/67/current"
ennsdi01,608650,Dietrich Enns,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/608650/headshot/67/current"
